InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,IsIncomplete,NormalizedDescription,DescriptionLength
C547376,21535,RED RETROSPOT SMALL MILK JUG,-1,3/22/2011 14:40,2.55,14227.0,United Kingdom,False,red retrospot small milk jug,28
C547388,84050,PINK HEART SHAPE EGG FRYING PAN,-12,3/22/2011 16:07,1.65,12352.0,Norway,False,pink heart shape egg frying pan,31
C547388,37448,CERAMIC CAKE DESIGN SPOTTED MUG,-12,3/22/2011 16:07,1.49,12352.0,Norway,False,ceramic cake design spotted mug,31
C547388,22784,LANTERN CREAM GAZEBO ,-3,3/22/2011 16:07,4.95,12352.0,Norway,False,lantern cream gazebo ,21
C547388,22701,PINK DOG BOWL,-6,3/22/2011 16:07,2.95,12352.0,Norway,False,pink dog bowl,13
C547388,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,-12,3/22/2011 16:07,1.45,12352.0,Norway,False,ceramic heart fairy cake money bank,35
C547388,22413,METAL SIGN TAKE IT OR LEAVE IT ,-6,3/22/2011 16:07,2.95,12352.0,Norway,False,metal sign take it or leave it ,31
C547388,21914,BLUE HARMONICA IN BOX ,-12,3/22/2011 16:07,1.25,12352.0,Norway,False,blue harmonica in box ,22
C547408,22627,MINT KITCHEN SCALES,-1,3/23/2011 8:55,8.5,15658.0,United Kingdom,False,mint kitchen scales,19
C547408,22423,REGENCY CAKESTAND 3 TIER,-1,3/23/2011 8:55,12.75,15658.0,United Kingdom,False,regency cakestand 3 tier,24
C547409,23176,ABC TREASURE BOOK BOX ,-8,3/23/2011 8:59,2.25,13092.0,United Kingdom,False,abc treasure book box ,22
C547410,21937,STRAWBERRY   PICNIC BAG,-1,3/23/2011 9:02,2.95,18183.0,United Kingdom,False,strawberry   picnic bag,23
C547495,22384,LUNCH BAG PINK POLKADOT,-2,3/23/2011 12:11,1.65,15021.0,United Kingdom,False,lunch bag pink polkadot,23
C547502,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,-1,3/23/2011 12:42,0.65,14513.0,United Kingdom,False,colour glass t-light holder hanging,35
C547502,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-1,3/23/2011 12:42,3.25,14513.0,United Kingdom,False,colour glass. star t-light holder,33
C547502,22837,HOT WATER BOTTLE BABUSHKA ,-1,3/23/2011 12:42,4.65,14513.0,United Kingdom,False,hot water bottle babushka ,26
C547502,22189,CREAM HEART CARD HOLDER,-1,3/23/2011 12:42,3.95,14513.0,United Kingdom,False,cream heart card holder,23
C547502,22175,PINK OWL SOFT TOY,-1,3/23/2011 12:42,2.95,14513.0,United Kingdom,False,pink owl soft toy,17
C547502,22077,6 RIBBONS RUSTIC CHARM,-1,3/23/2011 12:42,1.65,14513.0,United Kingdom,False,6 ribbons rustic charm,22
C547574,22841,ROUND CAKE TIN VINTAGE GREEN,-2,3/24/2011 10:13,7.95,14223.0,United Kingdom,False,round cake tin vintage green,28
C547581,22367,CHILDRENS APRON SPACEBOY DESIGN,-1,3/24/2011 10:58,1.95,12474.0,Germany,False,childrens apron spaceboy design,31
C547581,22554,PLASTERS IN TIN WOODLAND ANIMALS,-1,3/24/2011 10:58,1.65,12474.0,Germany,False,plasters in tin woodland animals,32
C547581,21561,DINOSAUR LUNCH BOX WITH CUTLERY,-1,3/24/2011 10:58,2.55,12474.0,Germany,False,dinosaur lunch box with cutlery,31
C547581,22236,CAKE STAND 3 TIER MAGIC GARDEN,-1,3/24/2011 10:58,12.75,12474.0,Germany,False,cake stand 3 tier magic garden,30
C547582,23194,GYMKHANA TREASURE BOOK BOX,-3,3/24/2011 11:06,2.25,12474.0,Germany,False,gymkhana treasure book box,26
C547582,23177,TREASURE ISLAND BOOK BOX,-2,3/24/2011 11:06,2.25,12474.0,Germany,False,treasure island book box,24
C547594,22978,PANTRY ROLLING PIN,-4,3/24/2011 11:19,3.75,12693.0,Germany,False,pantry rolling pin,18
C547661,22356,CHARLOTTE BAG PINK POLKADOT,-2,3/24/2011 13:09,0.85,13736.0,United Kingdom,False,charlotte bag pink polkadot,27
C547661,21874,GIN AND TONIC MUG,-1,3/24/2011 13:09,1.25,13736.0,United Kingdom,False,gin and tonic mug,17
C547661,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",-1,3/24/2011 13:09,4.95,13736.0,United Kingdom,False,"set 3 retrospot tea,coffee,sugar",32
C547675,22263,FELT EGG COSY LADYBIRD ,-49,3/24/2011 14:07,0.66,17754.0,United Kingdom,False,felt egg cosy ladybird ,23
C547676,22423,REGENCY CAKESTAND 3 TIER,-2,3/24/2011 14:15,10.95,15189.0,United Kingdom,False,regency cakestand 3 tier,24
C547710,21626,VINTAGE UNION JACK PENNANT,-2,3/24/2011 19:27,1.95,14875.0,United Kingdom,False,vintage union jack pennant,26
C547711,22692,DOORMAT WELCOME TO OUR HOME,-1,3/24/2011 19:31,7.95,13534.0,United Kingdom,False,doormat welcome to our home,27
C547725,22924,FRIDGE MAGNETS LA VIE EN ROSE,-72,3/25/2011 10:43,0.85,,United Kingdom,True,fridge magnets la vie en rose,29
C547725,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,-144,3/25/2011 10:43,0.55,,United Kingdom,True,asstd fruit+flowers fridge magnets,34
C547725,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,-144,3/25/2011 10:43,0.55,,United Kingdom,True,asstd fruit+flowers fridge magnets,34
C547725,84879,ASSORTED COLOUR BIRD ORNAMENT,-8,3/25/2011 10:43,1.69,,United Kingdom,True,assorted colour bird ornament,29
C547725,23230,WRAP ALPHABET DESIGN,-25,3/25/2011 10:43,0.42,,United Kingdom,True,wrap alphabet design,20
C547725,22992,REVOLVER WOODEN RULER ,-6,3/25/2011 10:43,1.95,,United Kingdom,True,revolver wooden ruler ,22
C547725,22991,GIRAFFE WOODEN RULER,-6,3/25/2011 10:43,1.95,,United Kingdom,True,giraffe wooden ruler,20
C547725,22948,METAL DECORATION NAUGHTY CHILDREN ,-6,3/25/2011 10:43,0.85,,United Kingdom,True,metal decoration naughty children ,34
C547725,22945,CHRISTMAS METAL TAGS ASSORTED ,-6,3/25/2011 10:43,0.85,,United Kingdom,True,christmas metal tags assorted ,30
C547725,22945,CHRISTMAS METAL TAGS ASSORTED ,-72,3/25/2011 10:43,0.85,,United Kingdom,True,christmas metal tags assorted ,30
C547725,22924,FRIDGE MAGNETS LA VIE EN ROSE,-72,3/25/2011 10:43,0.85,,United Kingdom,True,fridge magnets la vie en rose,29
C547725,22922,FRIDGE MAGNETS US DINER ASSORTED,-72,3/25/2011 10:43,0.85,,United Kingdom,True,fridge magnets us diner assorted,32
C547725,22915,ASSORTED BOTTLE TOP  MAGNETS ,-36,3/25/2011 10:43,0.42,,United Kingdom,True,assorted bottle top  magnets ,29
C547725,22906,12 MESSAGE CARDS WITH ENVELOPES,-1,3/25/2011 10:43,1.65,,United Kingdom,True,12 message cards with envelopes,31
C547725,22711,WRAP CIRCUS PARADE,-25,3/25/2011 10:43,0.42,,United Kingdom,True,wrap circus parade,18
C547725,22710,WRAP I LOVE LONDON ,-25,3/25/2011 10:43,0.42,,United Kingdom,True,wrap i love london ,19
C547725,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,-6,3/25/2011 10:43,1.25,,United Kingdom,True,magnets pack of 4 vintage labels ,33
C547725,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,-6,3/25/2011 10:43,1.25,,United Kingdom,True,magnets pack of 4 vintage collage,33
C547725,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,-6,3/25/2011 10:43,1.25,,United Kingdom,True,magnets pack of 4 childhood memory,34
C547725,22398,MAGNETS PACK OF 4 SWALLOWS,-1,3/25/2011 10:43,1.25,,United Kingdom,True,magnets pack of 4 swallows,26
C547725,22398,MAGNETS PACK OF 4 SWALLOWS,-5,3/25/2011 10:43,1.25,,United Kingdom,True,magnets pack of 4 swallows,26
C547725,22396,MAGNETS PACK OF 4 RETRO PHOTO,-6,3/25/2011 10:43,1.25,,United Kingdom,True,magnets pack of 4 retro photo,29
C547725,22052,VINTAGE CARAVAN GIFT WRAP,-25,3/25/2011 10:43,0.42,,United Kingdom,True,vintage caravan gift wrap,25
C547725,22045,SPACEBOY GIFT WRAP,-25,3/25/2011 10:43,0.42,,United Kingdom,True,spaceboy gift wrap,18
C547725,21902,"KEY FOB , FRONT  DOOR ",-1,3/25/2011 10:43,0.65,,United Kingdom,True,"key fob , front  door ",22
C547725,21224,SET/4 SKULL BADGES,-6,3/25/2011 10:43,1.25,,United Kingdom,True,set/4 skull badges,18
C547725,21135,VICTORIAN  METAL POSTCARD SPRING,-4,3/25/2011 10:43,1.69,,United Kingdom,True,victorian  metal postcard spring,32
C547763,22963,JAM JAR WITH GREEN LID,-12,3/25/2011 11:31,0.85,14194.0,United Kingdom,False,jam jar with green lid,22
C547763,22666,RECIPE BOX PANTRY YELLOW DESIGN,-3,3/25/2011 11:31,2.95,14194.0,United Kingdom,False,recipe box pantry yellow design,31
C547763,85150,LADIES & GENTLEMEN METAL SIGN,-1,3/25/2011 11:31,2.55,14194.0,United Kingdom,False,ladies & gentlemen metal sign,29
C547763,23182,TOILET SIGN OCCUPIED OR VACANT,-1,3/25/2011 11:31,0.83,14194.0,United Kingdom,False,toilet sign occupied or vacant,30
C547763,21259,VICTORIAN SEWING BOX SMALL ,-1,3/25/2011 11:31,5.95,14194.0,United Kingdom,False,victorian sewing box small ,27
C547791,22634,CHILDS BREAKFAST SET SPACEBOY ,-2,3/25/2011 12:07,9.95,17979.0,United Kingdom,False,childs breakfast set spaceboy ,30
C547797,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,3/25/2011 12:34,9.95,17460.0,United Kingdom,False,ceramic cake stand + hanging cakes,34
C547798,22333,RETROSPOT PARTY BAG + STICKER SET,-2,3/25/2011 12:43,1.65,17204.0,United Kingdom,False,retrospot party bag + sticker set,33
C547798,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,-12,3/25/2011 12:43,2.95,17204.0,United Kingdom,False,set 3 song bird paper eggs assorted,35
C547798,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,-12,3/25/2011 12:43,2.95,17204.0,United Kingdom,False,set 3 paper vintage chick paper egg,35
C547802,71459,HANGING JAM JAR T-LIGHT HOLDER,-5,3/25/2011 13:12,0.72,12921.0,United Kingdom,False,hanging jam jar t-light holder,30
C547806,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,3/25/2011 13:37,4.95,12528.0,Germany,False,set of 3 cake tins pantry design ,33
C547806,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,3/25/2011 13:37,1.25,12528.0,Germany,False,strawberry ceramic trinket box,30
C547807,22962,JAM JAR WITH PINK LID,-2,3/25/2011 13:41,0.85,14194.0,United Kingdom,False,jam jar with pink lid,21
C547807,85194S,HANGING SPRING FLOWER EGG SMALL,-4,3/25/2011 13:41,0.65,14194.0,United Kingdom,False,hanging spring flower egg small,31
C547808,37450,CERAMIC CAKE BOWL + HANGING CAKES,-4,3/25/2011 13:42,2.95,13014.0,United Kingdom,False,ceramic cake bowl + hanging cakes,33
C547808,21257,VICTORIAN SEWING BOX MEDIUM,-1,3/25/2011 13:42,7.95,13014.0,United Kingdom,False,victorian sewing box medium,27
C547836,22423,REGENCY CAKESTAND 3 TIER,-9,3/27/2011 10:19,10.95,15465.0,United Kingdom,False,regency cakestand 3 tier,24
C547838,84949,SILVER HANGING T-LIGHT HOLDER,-6,3/27/2011 10:47,1.65,12916.0,United Kingdom,False,silver hanging t-light holder,29
C547838,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-2,3/27/2011 10:47,6.95,12916.0,United Kingdom,False,wood 2 drawer cabinet white finish,34
C547847,20726,LUNCH BAG WOODLAND,-1,3/27/2011 12:04,1.65,14232.0,United Kingdom,False,lunch bag woodland,18
C547848,85099B,JUMBO BAG RED RETROSPOT,-1,3/27/2011 12:05,1.95,12921.0,United Kingdom,False,jumbo bag red retrospot,23
C547849,21232,STRAWBERRY CERAMIC TRINKET BOX,-3,3/27/2011 12:06,1.25,12471.0,Germany,False,strawberry ceramic trinket box,30
C547851,21558,SKULL LUNCH BOX WITH CUTLERY ,-1,3/27/2011 12:08,2.55,16782.0,United Kingdom,False,skull lunch box with cutlery ,29
C547851,20727,LUNCH BAG  BLACK SKULL.,-1,3/27/2011 12:08,1.65,16782.0,United Kingdom,False,lunch bag  black skull.,23
C547852,22045,SPACEBOY GIFT WRAP,-25,3/27/2011 12:11,0.42,15065.0,United Kingdom,False,spaceboy gift wrap,18
C547853,21041,RED RETROSPOT OVEN GLOVE DOUBLE,-1,3/27/2011 12:11,2.95,15615.0,United Kingdom,False,red retrospot oven glove double,31
C547853,21929,JUMBO BAG PINK VINTAGE PAISLEY,-3,3/27/2011 12:11,1.95,15615.0,United Kingdom,False,jumbo bag pink vintage paisley,30
C547853,20727,LUNCH BAG  BLACK SKULL.,-3,3/27/2011 12:11,1.65,15615.0,United Kingdom,False,lunch bag  black skull.,23
C547854,22951,60 CAKE CASES DOLLY GIRL DESIGN,-24,3/27/2011 12:12,0.55,14586.0,United Kingdom,False,60 cake cases dolly girl design,31
C547854,22530,MAGIC DRAWING SLATE DOLLY GIRL ,-24,3/27/2011 12:12,0.42,14586.0,United Kingdom,False,magic drawing slate dolly girl ,31
C547855,22843,BISCUIT TIN VINTAGE GREEN,-1,3/27/2011 12:13,6.75,14194.0,United Kingdom,False,biscuit tin vintage green,25
C547856,47566,PARTY BUNTING,-4,3/27/2011 12:14,4.95,16256.0,United Kingdom,False,party bunting,13
C547857,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,-3,3/27/2011 12:14,1.65,13050.0,United Kingdom,False,pearl crystal pumpkin t-light hldr,34
C547857,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-2,3/27/2011 12:14,6.95,13050.0,United Kingdom,False,wood 2 drawer cabinet white finish,34
C547858,22797,CHEST OF DRAWERS GINGHAM HEART ,-1,3/27/2011 12:16,16.95,14911.0,EIRE,False,chest of drawers gingham heart ,31
C547858,23178,JAM CLOCK MAGNET,-1,3/27/2011 12:16,2.89,14911.0,EIRE,False,jam clock magnet,16
C547858,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,3/27/2011 12:16,4.95,14911.0,EIRE,False,set of 3 cake tins pantry design ,33
C547859,85027L,FRENCH CHATEAU LARGE PLATTER ,-5,3/27/2011 12:16,1.95,13725.0,United Kingdom,False,french chateau large platter ,29
C547889,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,-1,3/28/2011 10:02,1.65,14410.0,United Kingdom,False,set/4 blue flower candles in bowl,33
C547889,22834,HAND WARMER BABUSHKA DESIGN,-1,3/28/2011 10:02,2.1,14410.0,United Kingdom,False,hand warmer babushka design,27
C547889,22866,HAND WARMER SCOTTY DOG DESIGN,-1,3/28/2011 10:02,2.1,14410.0,United Kingdom,False,hand warmer scotty dog design,29
C547889,20934,SET/3 POT PLANT CANDLES,-1,3/28/2011 10:02,5.45,14410.0,United Kingdom,False,set/3 pot plant candles,23
C547889,22442,GROW YOUR OWN FLOWERS SET OF 3,-1,3/28/2011 10:02,7.95,14410.0,United Kingdom,False,grow your own flowers set of 3,30
C547889,21124,SET/10 BLUE POLKADOT PARTY CANDLES,-1,3/28/2011 10:02,1.25,14410.0,United Kingdom,False,set/10 blue polkadot party candles,34
C547889,21122,SET/10 PINK POLKADOT PARTY CANDLES,-1,3/28/2011 10:02,1.25,14410.0,United Kingdom,False,set/10 pink polkadot party candles,34
C547889,22072,RED RETROSPOT TEA CUP AND SAUCER ,-2,3/28/2011 10:02,3.75,14410.0,United Kingdom,False,red retrospot tea cup and saucer ,33
C547889,21539,RED RETROSPOT BUTTER DISH,-2,3/28/2011 10:02,4.95,14410.0,United Kingdom,False,red retrospot butter dish,25
C547899,POST,POSTAGE,-1,3/28/2011 11:51,55.89,,United Kingdom,True,postage,7
C547899,M,Manual,-1,3/28/2011 11:51,1486.12,,United Kingdom,True,manual,6
C547904,AMAZONFEE,AMAZON FEE,-1,3/28/2011 12:02,219.76,,United Kingdom,True,amazon fee,10
C547905,POST,POSTAGE,-1,3/28/2011 12:10,18.66,,United Kingdom,True,postage,7
C547905,M,Manual,-1,3/28/2011 12:10,416.75,,United Kingdom,True,manual,6
C547908,M,Manual,-1,3/28/2011 12:18,646.46,,United Kingdom,True,manual,6
C547908,POST,POSTAGE,-1,3/28/2011 12:18,38.45,,United Kingdom,True,postage,7
C547913,POST,POSTAGE,-1,3/28/2011 12:34,13.39,,United Kingdom,True,postage,7
C547913,M,Manual,-1,3/28/2011 12:34,325.0,,United Kingdom,True,manual,6
C547915,POST,POSTAGE,-1,3/28/2011 12:37,29.7,,United Kingdom,True,postage,7
C547915,M,Manual,-1,3/28/2011 12:37,165.29,,United Kingdom,True,manual,6
C547930,POST,POSTAGE,-1,3/28/2011 14:00,18.0,12594.0,Italy,False,postage,7
C547958,20713,JUMBO BAG OWLS,-100,3/28/2011 15:18,1.65,15032.0,United Kingdom,False,jumbo bag owls,14
C547961,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,-100,3/28/2011 15:30,1.65,15032.0,United Kingdom,False,jumbo shopper vintage red paisley,33
C547961,21929,JUMBO BAG PINK VINTAGE PAISLEY,-100,3/28/2011 15:30,1.65,15032.0,United Kingdom,False,jumbo bag pink vintage paisley,30
C547968,22859,EASTER TIN BUNNY BOUQUET,-1,3/28/2011 16:02,1.65,12471.0,Germany,False,easter tin bunny bouquet,24
C547968,84228,HEN HOUSE W CHICK STANDING,-1,3/28/2011 16:02,0.42,12471.0,Germany,False,hen house w chick standing,26
C547988,22467,GUMBALL COAT RACK,-2,3/29/2011 9:19,2.55,13477.0,United Kingdom,False,gumball coat rack,17
C547992,22180,RETROSPOT LAMP,-1,3/29/2011 9:58,9.95,18225.0,United Kingdom,False,retrospot lamp,14
C547992,22891,TEA FOR ONE POLKADOT,-3,3/29/2011 9:58,4.25,18225.0,United Kingdom,False,tea for one polkadot,20
C548009,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,3/29/2011 10:55,4.95,14245.0,United Kingdom,False,set of 3 cake tins pantry design ,33
C548015,82583,HOT BATHS METAL SIGN,-30,3/29/2011 11:30,1.69,13802.0,United Kingdom,False,hot baths metal sign,20
C548155,22781,GUMBALL MAGAZINE RACK,-6,3/29/2011 13:18,7.65,15906.0,United Kingdom,False,gumball magazine rack,21
C548174,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,3/29/2011 14:17,3.75,13662.0,United Kingdom,False,alarm clock bakelike chocolate,30
C548187,22423,REGENCY CAKESTAND 3 TIER,-1,3/29/2011 15:06,12.75,17511.0,United Kingdom,False,regency cakestand 3 tier,24
C548187,47590B,PINK HAPPY BIRTHDAY BUNTING,-1,3/29/2011 15:06,5.45,17511.0,United Kingdom,False,pink happy birthday bunting,27
C548187,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,3/29/2011 15:06,1.25,17511.0,United Kingdom,False,strawberry ceramic trinket box,30
C548193,22383,LUNCH BAG SUKI DESIGN ,-1,3/29/2011 15:27,1.65,14680.0,United Kingdom,False,lunch bag suki design ,22
C548193,20728,LUNCH BAG CARS BLUE,-1,3/29/2011 15:27,1.65,14680.0,United Kingdom,False,lunch bag cars blue,19
C548193,20726,LUNCH BAG WOODLAND,-2,3/29/2011 15:27,1.65,14680.0,United Kingdom,False,lunch bag woodland,18
C548193,20725,LUNCH BAG RED RETROSPOT,-3,3/29/2011 15:27,1.45,14680.0,United Kingdom,False,lunch bag red retrospot,23
C548193,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,-1,3/29/2011 15:27,3.75,14680.0,United Kingdom,False,childrens cutlery polkadot green ,33
C548193,21731,RED TOADSTOOL LED NIGHT LIGHT,-2,3/29/2011 15:27,1.65,14680.0,United Kingdom,False,red toadstool led night light,29
C548193,22628,PICNIC BOXES SET OF 3 RETROSPOT ,-1,3/29/2011 15:27,4.95,14680.0,United Kingdom,False,picnic boxes set of 3 retrospot ,32
C548307,21714,CITRONELLA CANDLE GARDEN POT,-6,3/30/2011 11:59,1.25,17314.0,United Kingdom,False,citronella candle garden pot,28
C548341,21621,VINTAGE UNION JACK BUNTING,-4,3/30/2011 14:30,8.5,13089.0,United Kingdom,False,vintage union jack bunting,26
C548350,POST,POSTAGE,-1,3/30/2011 14:49,2.7,15648.0,United Kingdom,False,postage,7
C548350,21621,VINTAGE UNION JACK BUNTING,-6,3/30/2011 14:49,8.5,15648.0,United Kingdom,False,vintage union jack bunting,26
C548352,22179,SET 10 LIGHTS NIGHT OWL,-1,3/30/2011 14:57,6.75,12921.0,United Kingdom,False,set 10 lights night owl,23
C548355,22748,POPPY'S PLAYHOUSE KITCHEN,-6,3/30/2011 15:06,2.1,12921.0,United Kingdom,False,poppy's playhouse kitchen,25
C548355,22698,PINK REGENCY TEACUP AND SAUCER,-6,3/30/2011 15:06,2.95,12921.0,United Kingdom,False,pink regency teacup and saucer,30
C548355,22697,GREEN REGENCY TEACUP AND SAUCER,-6,3/30/2011 15:06,2.95,12921.0,United Kingdom,False,green regency teacup and saucer,31
C548355,22561,WOODEN SCHOOL COLOURING SET,-12,3/30/2011 15:06,1.65,12921.0,United Kingdom,False,wooden school colouring set,27
C548355,22423,REGENCY CAKESTAND 3 TIER,-1,3/30/2011 15:06,12.75,12921.0,United Kingdom,False,regency cakestand 3 tier,24
C548356,22467,GUMBALL COAT RACK,-9,3/30/2011 15:12,2.55,12472.0,Germany,False,gumball coat rack,17
C548356,22423,REGENCY CAKESTAND 3 TIER,-1,3/30/2011 15:12,12.75,12472.0,Germany,False,regency cakestand 3 tier,24
C548356,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,-1,3/30/2011 15:12,2.95,12472.0,Germany,False,round snack boxes set of4 woodland ,35
C548356,22444,GROW YOUR OWN PLANT IN A CAN ,-3,3/30/2011 15:12,1.25,12472.0,Germany,False,grow your own plant in a can ,29
C548356,21731,RED TOADSTOOL LED NIGHT LIGHT,-2,3/30/2011 15:12,1.65,12472.0,Germany,False,red toadstool led night light,29
C548356,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,-3,3/30/2011 15:12,2.55,12472.0,Germany,False,strawberry lunch box with cutlery,33
C548356,21383,PACK OF 12 STICKY BUNNIES,-2,3/30/2011 15:12,0.65,12472.0,Germany,False,pack of 12 sticky bunnies,25
C548357,22423,REGENCY CAKESTAND 3 TIER,-1,3/30/2011 15:14,10.95,15785.0,United Kingdom,False,regency cakestand 3 tier,24
C548360,22356,CHARLOTTE BAG PINK POLKADOT,-1,3/30/2011 15:35,0.85,13534.0,United Kingdom,False,charlotte bag pink polkadot,27
C548360,21929,JUMBO BAG PINK VINTAGE PAISLEY,-1,3/30/2011 15:35,2.08,13534.0,United Kingdom,False,jumbo bag pink vintage paisley,30
C548362,22355,CHARLOTTE BAG SUKI DESIGN,-10,3/30/2011 15:40,0.85,13268.0,United Kingdom,False,charlotte bag suki design,25
C548374,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,-1,3/30/2011 16:36,4.25,13047.0,United Kingdom,False,box of 6 assorted colour teaspoons,34
C548374,21658,GLASS  BEURRE DISH,-2,3/30/2011 16:36,3.95,13047.0,United Kingdom,False,glass  beurre dish,18
C548374,22969,HOMEMADE JAM SCENTED CANDLES,-2,3/30/2011 16:36,1.45,13047.0,United Kingdom,False,homemade jam scented candles,28
C548375,22626,BLACK KITCHEN SCALES,-4,3/30/2011 16:39,8.5,14256.0,United Kingdom,False,black kitchen scales,20
C548387,22849,BREAD BIN DINER STYLE MINT,-2,3/30/2011 16:49,16.95,14794.0,United Kingdom,False,bread bin diner style mint,26
C548389,22423,REGENCY CAKESTAND 3 TIER,-1,3/30/2011 16:54,12.75,16713.0,United Kingdom,False,regency cakestand 3 tier,24
C548389,22442,GROW YOUR OWN FLOWERS SET OF 3,-2,3/30/2011 16:54,7.95,16713.0,United Kingdom,False,grow your own flowers set of 3,30
C548391,22698,PINK REGENCY TEACUP AND SAUCER,-1,3/30/2011 17:06,2.95,13488.0,United Kingdom,False,pink regency teacup and saucer,30
C548392,21277,FRENCH STYLE EMBOSSED HEART CABINET,-1,3/30/2011 17:09,21.95,18075.0,United Kingdom,False,french style embossed heart cabinet,35
C548411,D,Discount,-1,3/31/2011 10:36,162.24,13316.0,United Kingdom,False,discount,8
C548453,22892,SET OF SALT AND PEPPER TOADSTOOLS,-6,3/31/2011 11:37,1.25,17428.0,United Kingdom,False,set of salt and pepper toadstools,33
C548454,M,Manual,-1,3/31/2011 11:42,5.7,16422.0,United Kingdom,False,manual,6
C548454,M,Manual,-1,3/31/2011 11:42,7.88,16422.0,United Kingdom,False,manual,6
C548454,M,Manual,-1,3/31/2011 11:42,0.22,16422.0,United Kingdom,False,manual,6
